Identifier,Identifier_Status,Announcement_Type,Announcement_Date,Issue,Issue_No,Status,Country,Maturity,Amt,Company,Company_No,Prev_Rating,Prev_Time,Curr_Rating,Curr_Time
449095,Valid,Others,,,,,,,,,,,,,
449096,Valid,Others,,,,,,,,,,,,,
449097,Valid,Others,,,,,,,,,,,,,
449103,Valid,Others,,,,,,,,,,,,,
449104,Valid,Others,,,,,,,,,,,,,
449106,Valid,Others,,,,,,,,,,,,,
449107,Valid,Others,,,,,,,,,,,,,
449136,Valid,Others,,,,,,,,,,,,,
449138,Valid,Others,,,,,,,,,,,,,
449139,Valid,Update,"November 26, 2009  ",,,,,,,Rostelecom - North West,118.0,,,,
449140,Valid,Update,"November 26, 2009  ",,,,,,,,,,,,
449149,Valid,Others,,,,,,,,,,,,,
449151,Valid,Others,,,,,,,,,,,,,
449152,Valid,Others,,,,,,,,,,,,,
449153,Valid,Update,"November 26, 2009  ",,,,,,,VTB-Leasing,3330.0,,,,
449161,Valid,Others,,,,,,,,,,,,,
449168,Valid,Others,,,,,,,,,,,,,
449174,Valid,Others,,,,,,,,,,,,,
449176,Valid,Others,,,,,,,,,,,,,
449186,Valid,Others,,,,,,,,,,,,,
449189,Valid,Others,,,,,,,,,,,,,
449200,Valid,Others,,,,,,,,,,,,,
449210,Valid,Others,,,,,,,,,,,,,
449211,Valid,Others,,,,,,,,,,,,,
449217,Valid,Others,,,,,,,,,,,,,
449232,Valid,Update,"November 27, 2009  ",,,,,,,,,,,,
449234,Valid,Others,,,,,,,,,,,,,
449236,Valid,Others,,,,,,,,,,,,,
449241,Valid,Others,,,,,,,,,,,,,
449243,Valid,Others,,,,,,,,,,,,,
449257,Valid,Others,,,,,,,,,,,,,
449261,Valid,Others,,,,,,,,,,,,,
449265,Valid,Others,,,,,,,,,,,,,
449266,Valid,Others,,,,,,,,,,,,,
449268,Valid,Others,,,,,,,,,,,,,
449274,Valid,Others,,,,,,,,,,,,,
449280,Valid,Update,"November 27, 2009  ",,,,,,,X5 Retail Group,5153.0,,,,
449284,Valid,Update,"November 27, 2009  ",,,,,,,Lipetsk region,1673.0,,,,
449291,Valid,Others,,,,,,,,,,,,,
449296,Valid,Others,,,,,,,,,,,,,
449300,Valid,Update,"November 27, 2009  ",,,,,,,,,,,,
449304,Valid,Others,,,,,,,,,,,,,
449305,Valid,Others,,,,,,,,,,,,,
449307,Valid,Others,,,,,,,,,,,,,
449311,Valid,Others,,,,,,,,,,,,,
449313,Valid,Others,,,,,,,,,,,,,
449322,Valid,Others,,,,,,,,,,,,,
449343,Valid,Others,,,,,,,,,,,,,
449345,Valid,Others,,,,,,,,,,,,,
449350,Valid,Others,,,,,,,,,,,,,
449351,Valid,Others,,,,,,,,,,,,,
449353,Valid,Others,,,,,,,,,,,,,
449354,Valid,Others,,,,,,,,,,,,,
449357,Valid,Others,,,,,,,,,,,,,
449358,Valid,Others,,,,,,,,,,,,,
449361,Valid,Others,,,,,,,,,,,,,
449362,Valid,Others,,,,,,,,,,,,,
449372,Valid,Others,,,,,,,,,,,,,
449378,Valid,Others,,,,,,,,,,,,,
449382,Valid,Update,"November 30, 2009  ",,,,,,,,,,,,
449390,Valid,Others,,,,,,,,,,,,,
449393,Valid,Others,,,,,,,,,,,,,
449397,Valid,Others,,,,,,,,,,,,,
449399,Valid,Others,,,,,,,,,,,,,
449400,Valid,Others,,,,,,,,,,,,,
449402,Valid,Others,,,,,,,,,,,,,
449404,Valid,Update,"November 30, 2009  ",,,,,,,,,,,,
449420,Valid,Others,,,,,,,,,,,,,
449422,Valid,Others,,,,,,,,,,,,,
449442,Valid,Others,,,,,,,,,,,,,
449444,Valid,Update,"December 01, 2009  ",,,,,,,Rosagroleasing,4488.0,,,,
449447,Valid,Others,,,,,,,,,,,,,
449448,Valid,Others,,,,,,,,,,,,,
449449,Valid,Others,,,,,,,,,,,,,
449474,Valid,Others,,,,,,,,,,,,,
449488,Valid,Others,,,,,,,,,,,,,
449495,Valid,Others,,,,,,,,,,,,,
449497,Valid,Others,,,,,,,,,,,,,
449512,Valid,Update,"December 01, 2009  ",,,,,,,HFB,2671.0,,,,
449517,Valid,Others,,,,,,,,,,,,,
449519,Valid,Others,,,,,,,,,,,,,
449520,Valid,Others,,,,,,,,,,,,,
449524,Valid,Others,,,,,,,,,,,,,
449525,Valid,Others,,,,,,,,,,,,,
449527,Valid,Others,,,,,,,,,,,,,
449532,Valid,Others,,,,,,,,,,,,,
449538,Valid,Others,,,,,,,,,,,,,
449547,Valid,Others,,,,,,,,,,,,,
449568,Valid,Others,,,,,,,,,,,,,
449572,Valid,Others,,,,,,,,,,,,,
449575,Valid,Others,,,,,,,,,,,,,
449576,Valid,Others,,,,,,,,,,,,,
449580,Valid,Others,,,,,,,,,,,,,
449581,Valid,Others,,,,,,,,,,,,,
449583,Valid,Others,,,,,,,,,,,,,
449590,Valid,Update,"December 02, 2009  ",,,,,,,,,,,,
449593,Valid,Others,,,,,,,,,,,,,
449597,Valid,Others,,,,,,,,,,,,,
449627,Valid,Others,,,,,,,,,,,,,
449630,Valid,Others,,,,,,,,,,,,,
449641,Valid,Others,,,,,,,,,,,,,
449647,Valid,Others,,,,,,,,,,,,,
449648,Valid,Others,,,,,,,,,,,,,
449653,Valid,Update,"December 02, 2009  ",,,,,,,Kirov region,1301.0,,,,
449661,Valid,Update,"December 02, 2009  ",,,,,,,,,,,,
449662,Valid,Others,,,,,,,,,,,,,
449663,Valid,Others,,,,,,,,,,,,,
449667,Valid,Others,,,,,,,,,,,,,
449678,Valid,Others,,,,,,,,,,,,,
449679,Valid,Others,,,,,,,,,,,,,
449682,Valid,Others,,,,,,,,,,,,,
449706,Valid,Others,,,,,,,,,,,,,
449707,Valid,Others,,,,,,,,,,,,,
449719,Valid,Others,,,,,,,,,,,,,
449723,Valid,Others,,,,,,,,,,,,,
449743,Valid,Update,"December 03, 2009  ","Nizhny Novgorod Region, 34005",11704.0,,,,,Nizhny Novgorod Region,130.0,,,,
449754,Valid,Others,,,,,,,,,,,,,
449755,Valid,Others,,,,,,,,,,,,,
449756,Valid,Others,,,,,,,,,,,,,
449757,Valid,Others,,,,,,,,,,,,,
449761,Valid,Others,,,,,,,,,,,,,
449766,Valid,Others,,,,,,,,,,,,,
449768,Valid,Others,,,,,,,,,,,,,
449774,Valid,Others,,,,,,,,,,,,,
449782,Valid,Others,,,,,,,,,,,,,
449784,Valid,Others,,,,,,,,,,,,,
449792,Valid,Others,,,,,,,,,,,,,
449799,Valid,Others,,,,,,,,,,,,,
449803,Valid,Others,,,,,,,,,,,,,
449808,Valid,Others,,,,,,,,,,,,,
449824,Valid,Others,,,,,,,,,,,,,
449827,Valid,Others,,,,,,,,,,,,,
449829,Valid,Others,,,,,,,,,,,,,
449844,Valid,Update,"December 04, 2009  ",,,,,,,International Industrial Bank,2528.0,,,,
449845,Valid,Others,,,,,,,,,,,,,
449850,Valid,Others,,,,,,,,,,,,,
449851,Valid,Others,,,,,,,,,,,,,
449855,Valid,Others,,,,,,,,,,,,,
449856,Valid,Others,,,,,,,,,,,,,
449857,Valid,Others,,,,,,,,,,,,,
449859,Valid,Others,,,,,,,,,,,,,
449870,Valid,Others,,,,,,,,,,,,,
449871,Valid,Others,,,,,,,,,,,,,
449872,Valid,Others,,,,,,,,,,,,,
449873,Valid,Others,,,,,,,,,,,,,
449874,Valid,Others,,,,,,,,,,,,,
449875,Valid,Update,"December 04, 2009  ",,,,,,,VTB 24,875.0,,,,
449890,Valid,Others,,,,,,,,,,,,,
449891,Valid,Others,,,,,,,,,,,,,
449892,Valid,Others,,,,,,,,,,,,,
449894,Valid,Others,,,,,,,,,,,,,
449895,Valid,Others,,,,,,,,,,,,,
449898,Valid,Others,,,,,,,,,,,,,
449899,Valid,Others,,,,,,,,,,,,,
449900,Valid,Others,,,,,,,,,,,,,
449902,Valid,Others,,,,,,,,,,,,,
450006,Valid,Others,,,,,,,,,,,,,
450046,Valid,Others,,,,,,,,,,,,,
450047,Valid,Update,"December 08, 2009  ",,,,,,,,,,,,
450053,Valid,Others,,,,,,,,,,,,,
450060,Valid,Others,,,,,,,,,,,,,
450061,Valid,Others,,,,,,,,,,,,,
450062,Valid,Others,,,,,,,,,,,,,
450063,Valid,Others,,,,,,,,,,,,,
450064,Valid,Others,,,,,,,,,,,,,
450067,Valid,Others,,,,,,,,,,,,,
450071,Valid,Others,,,,,,,,,,,,,
450072,Valid,Others,,,,,,,,,,,,,
450073,Valid,Others,,,,,,,,,,,,,
450082,Valid,Others,,,,,,,,,,,,,
450108,Valid,Others,,,,,,,,,,,,,
450109,Valid,Others,,,,,,,,,,,,,
450113,Valid,Others,,,,,,,,,,,,,
450115,Valid,Others,,,,,,,,,,,,,
450118,Valid,Others,,,,,,,,,,,,,
450129,Valid,Others,,,,,,,,,,,,,
450134,Valid,Others,,,,,,,,,,,,,
450135,Valid,Update,"December 08, 2009  ",,,,,,,,,,,,
450155,Valid,Others,,,,,,,,,,,,,
450157,Valid,Update,"December 09, 2009  ",,,,,,,Enel Russia,3680.0,,,,
450158,Valid,Others,,,,,,,,,,,,,
450160,Valid,Others,,,,,,,,,,,,,
450161,Valid,Others,,,,,,,,,,,,,
450165,Valid,Others,,,,,,,,,,,,,
450182,Valid,Others,,,,,,,,,,,,,
450183,Valid,Others,,,,,,,,,,,,,
450184,Valid,Others,,,,,,,,,,,,,
450187,Valid,Update,"December 09, 2009  ",,,,,,,BINBank (doesn't exist),500.0,,,,
450196,Valid,Others,,,,,,,,,,,,,
450202,Valid,Others,,,,,,,,,,,,,
450203,Valid,Others,,,,,,,,,,,,,
450204,Valid,Others,,,,,,,,,,,,,
450233,Valid,Others,,,,,,,,,,,,,
450240,Valid,Others,,,,,,,,,,,,,
450244,Valid,Others,,,,,,,,,,,,,
450246,Valid,Others,,,,,,,,,,,,,
450248,Valid,Others,,,,,,,,,,,,,
450250,Valid,Others,,,,,,,,,,,,,
450338,Valid,Update,"December 10, 2009  ",,,,,,,Spain,2562.0,,,,
450432,Valid,Others,,,,,,,,,,,,,
450456,Valid,Others,,,,,,,,,,,,,
450457,Valid,Others,,,,,,,,,,,,,
450458,Valid,Others,,,,,,,,,,,,,
450468,Valid,Update,"December 14, 2009  ",,,,,,,,,,,,
450475,Valid,Others,,,,,,,,,,,,,
450487,Valid,Update,"December 14, 2009  ",,,,,,,TMM,1649.0,,,,
450491,Valid,Others,,,,,,,,,,,,,
450496,Valid,Others,,,,,,,,,,,,,
450503,Valid,Others,,,,,,,,,,,,,
450511,Valid,Update,"December 14, 2009  ",,,,,,,,,,,,
450513,Valid,Update,"December 14, 2009  ",,,,,,,Renaissance Credit Bank,3660.0,,,,
450515,Valid,Update,"December 14, 2009  ",,,,,,,Murmansk oblast,173.0,,,,
450518,Valid,Update,"December 14, 2009  ",,,,,,,Kazan,2435.0,,,,
450521,Valid,Update,"December 14, 2009  ",,,,,,,,,,,,
450535,Valid,Others,,,,,,,,,,,,,
450537,Valid,Others,,,,,,,,,,,,,
450540,Valid,Others,,,,,,,,,,,,,
450543,Valid,Others,,,,,,,,,,,,,
450550,Valid,Others,,,,,,,,,,,,,
450551,Valid,Others,,,,,,,,,,,,,
450556,Valid,Others,,,,,,,,,,,,,
450584,Valid,Others,,,,,,,,,,,,,
450585,Valid,Update,"December 15, 2009  ",,,,,,,Kaluga region,1863.0,,,,
450586,Valid,Update,"December 15, 2009  ",,,,,,,BM-Bank,849.0,,,,
450596,Valid,Others,,,,,,,,,,,,,
450597,Valid,Others,,,,,,,,,,,,,
450598,Valid,Others,,,,,,,,,,,,,
450599,Valid,Others,,,,,,,,,,,,,
450615,Valid,Others,,,,,,,,,,,,,
450618,Valid,Others,,,,,,,,,,,,,
450644,Valid,Others,,,,,,,,,,,,,
450646,Valid,Others,,,,,,,,,,,,,
450649,Valid,Others,,,,,,,,,,,,,
450650,Valid,Others,,,,,,,,,,,,,
450653,Valid,Others,,,,,,,,,,,,,
450666,Valid,Update,"December 15, 2009  ",,,,,,,BTA Bank (Russia),767.0,,,,
450667,Valid,Others,,,,,,,,,,,,,
450671,Valid,Others,,,,,,,,,,,,,
450682,Valid,Update,"December 15, 2009  ",,,,,,,European Trust Bank,1120.0,,,,
450683,Valid,Others,,,,,,,,,,,,,
450708,Valid,Others,,,,,,,,,,,,,
450709,Valid,Update,"December 16, 2009  ",,,,,,,Sberbank,313.0,,,,
450711,Valid,Update,"December 16, 2009  ",,,,,,,Wimm-Bill-Dann,219.0,,,,
450713,Valid,Update,"December 16, 2009  ",,,,,,,Khanty-Mansiysk Autonomous Okrug,190.0,,,,
450714,Valid,Others,,,,,,,,,,,,,
450715,Valid,Others,,,,,,,,,,,,,
450716,Valid,Others,,,,,,,,,,,,,
450719,Valid,Others,,,,,,,,,,,,,
450727,Valid,Others,,,,,,,,,,,,,
450728,Valid,Others,,,,,,,,,,,,,
450729,Valid,Others,,,,,,,,,,,,,
450740,Valid,Update,"December 16, 2009  ","VTB Leasing Finance, 08",11649.0,,,,,VTB Leasing Finance,6322.0,,,,
450748,Valid,Others,,,,,,,,,,,,,
450750,Valid,Others,,,,,,,,,,,,,
450753,Valid,Update,"December 16, 2009  ",,,,,,,Sverdlovsk region,2531.0,,,,
450759,Valid,Others,,,,,,,,,,,,,
450761,Valid,Others,,,,,,,,,,,,,
450762,Valid,Others,,,,,,,,,,,,,
450763,Valid,Others,,,,,,,,,,,,,
450765,Valid,Others,,,,,,,,,,,,,
450766,Valid,Others,,,,,,,,,,,,,
450768,Valid,Others,,,,,,,,,,,,,
450769,Valid,Others,,,,,,,,,,,,,
450770,Valid,Others,,,,,,,,,,,,,
450785,Valid,Others,,,,,,,,,,,,,
450788,Valid,Others,,,,,,,,,,,,,
450799,Valid,Others,,,,,,,,,,,,,
450801,Valid,Others,,,,,,,,,,,,,
450803,Valid,Others,,,,,,,,,,,,,
450807,Valid,Others,,,,,,,,,,,,,
450814,Valid,Update,"December 16, 2009  ",,,,,,,Sogaz,3587.0,,,,
450815,Valid,Update,"December 16, 2009  ","Kazan, 34006",11714.0,,,,,Kazan,2435.0,,,,
450835,Valid,Others,,,,,,,,,,,,,
450836,Valid,Update,"December 17, 2009  ",,,,,,,SPURT Bank,857.0,,,,
450839,Valid,Others,,,,,,,,,,,,,
450843,Valid,Others,,,,,,,,,,,,,
450851,Valid,Others,,,,,,,,,,,,,
450852,Valid,Others,,,,,,,,,,,,,
450858,Valid,Others,,,,,,,,,,,,,
450868,Valid,Others,,,,,,,,,,,,,
450882,Valid,Others,,,,,,,,,,,,,
450885,Valid,Others,,,,,,,,,,,,,
450896,Valid,Others,,,,,,,,,,,,,
450901,Valid,Others,,,,,,,,,,,,,
450904,Valid,Others,,,,,,,,,,,,,
450905,Valid,Others,,,,,,,,,,,,,
450906,Valid,Others,,,,,,,,,,,,,
450907,Valid,Others,,,,,,,,,,,,,
450909,Valid,Others,,,,,,,,,,,,,
450910,Valid,Others,,,,,,,,,,,,,
450912,Valid,Others,,,,,,,,,,,,,
450923,Valid,Update,"December 17, 2009  ",,,,,,,OTP Bank,1133.0,,,,
450947,Valid,Update,"December 18, 2009  ",,,,,,,DTEK,8195.0,,,,
450954,Valid,Others,,,,,,,,,,,,,
451058,Valid,Others,,,,,,,,,,,,,
451059,Valid,Others,,,,,,,,,,,,,
451065,Valid,Others,,,,,,,,,,,,,
451073,Valid,Others,,,,,,,,,,,,,
451074,Valid,Update,"December 21, 2009  ",,,,,,,Rostelecom - South,298.0,,,,
451076,Valid,Update,"December 21, 2009  ",,,,,,,Interpipe Novomoskovsk Pipe Producing Plant,4415.0,,,,
451077,Valid,Update,"December 21, 2009  ",,,,,,,,,,,,
451078,Valid,Update,"December 21, 2009  ",,,,,,,URALSIB Leasing Company,5462.0,,,,
451079,Valid,Update,"December 21, 2009  ",,,,,,,Russian Agricultural Bank,1672.0,,,,
451080,Valid,Others,,,,,,,,,,,,,
451083,Valid,Others,,,,,,,,,,,,,
451086,Valid,Others,,,,,,,,,,,,,
451099,Valid,Others,,,,,,,,,,,,,
451120,Valid,Others,,,,,,,,,,,,,
451143,Valid,Others,,,,,,,,,,,,,
451144,Valid,Others,,,,,,,,,,,,,
451146,Valid,Others,,,,,,,,,,,,,
451147,Valid,Others,,,,,,,,,,,,,
451177,Valid,Others,,,,,,,,,,,,,
451178,Valid,Update,"December 22, 2009  ",,,,,,,Khanty-Mansiysk Autonomous Okrug,190.0,,,,
451179,Valid,Others,,,,,,,,,,,,,
451180,Valid,Others,,,,,,,,,,,,,
451182,Valid,Others,,,,,,,,,,,,,
451198,Valid,Others,,,,,,,,,,,,,
451202,Valid,Others,,,,,,,,,,,,,
451205,Valid,Others,,,,,,,,,,,,,
451206,Valid,Others,,,,,,,,,,,,,
451208,Valid,Others,,,,,,,,,,,,,
451209,Valid,Others,,,,,,,,,,,,,
451211,Valid,Others,,,,,,,,,,,,,
451233,Valid,Others,,,,,,,,,,,,,
451248,Valid,Others,,,,,,,,,,,,,
451249,Valid,Others,,,,,,,,,,,,,
451259,Valid,Others,,,,,,,,,,,,,
451261,Valid,Others,,,,,,,,,,,,,
451294,Valid,Others,,,,,,,,,,,,,
451297,Valid,Others,,,,,,,,,,,,,
451298,Valid,Others,,,,,,,,,,,,,
451300,Valid,Others,,,,,,,,,,,,,
451303,Valid,Others,,,,,,,,,,,,,
451311,Valid,Others,,,,,,,,,,,,,
451313,Valid,Others,,,,,,,,,,,,,
451321,Valid,Others,,,,,,,,,,,,,
451325,Valid,Update,"December 23, 2009  ",,,,,,,,,,,,
451329,Valid,Others,,,,,,,,,,,,,
451331,Valid,Others,,,,,,,,,,,,,
451333,Valid,Others,,,,,,,,,,,,,
451344,Valid,Others,,,,,,,,,,,,,
451346,Valid,Others,,,,,,,,,,,,,
451348,Valid,Others,,,,,,,,,,,,,
451351,Valid,Others,,,,,,,,,,,,,
451362,Valid,Others,,,,,,,,,,,,,
451364,Valid,Others,,,,,,,,,,,,,
451376,Valid,Others,,,,,,,,,,,,,
451377,Valid,Others,,,,,,,,,,,,,
451384,Valid,Others,,,,,,,,,,,,,
451386,Valid,Others,,,,,,,,,,,,,
451389,Valid,Others,,,,,,,,,,,,,
451395,Valid,Others,,,,,,,,,,,,,
451397,Valid,Others,,,,,,,,,,,,,
451400,Valid,Others,,,,,,,,,,,,,
451410,Valid,Others,,,,,,,,,,,,,
451424,Valid,Others,,,,,,,,,,,,,
451426,Valid,Others,,,,,,,,,,,,,
451429,Valid,Update,"December 24, 2009  ",,,,,,,Megafon,768.0,,,,
451431,Valid,Others,,,,,,,,,,,,,
451437,Valid,Others,,,,,,,,,,,,,
451438,Valid,Update,"December 24, 2009  ",,,,,,,Timer Bank,3915.0,,,,
451465,Valid,Others,,,,,,,,,,,,,
451470,Valid,Others,,,,,,,,,,,,,
451475,Valid,Others,,,,,,,,,,,,,
451476,Valid,Others,,,,,,,,,,,,,
451478,Valid,Others,,,,,,,,,,,,,
451479,Valid,Others,,,,,,,,,,,,,
451480,Valid,Others,,,,,,,,,,,,,
451481,Valid,Others,,,,,,,,,,,,,
451482,Valid,Others,,,,,,,,,,,,,
451492,Valid,Others,,,,,,,,,,,,,
451495,Valid,Others,,,,,,,,,,,,,
451496,Valid,Others,,,,,,,,,,,,,
451507,Valid,Others,,,,,,,,,,,,,
451519,Valid,Others,,,,,,,,,,,,,
451521,Valid,Others,,,,,,,,,,,,,
451523,Valid,Others,,,,,,,,,,,,,
451528,Valid,Others,,,,,,,,,,,,,
451531,Valid,Others,,,,,,,,,,,,,
451535,Valid,Others,,,,,,,,,,,,,
451539,Valid,Others,,,,,,,,,,,,,
451540,Valid,Others,,,,,,,,,,,,,
451552,Valid,Others,,,,,,,,,,,,,
451560,Valid,Others,,,,,,,,,,,,,
451571,Valid,Others,,,,,,,,,,,,,
451572,Valid,Others,,,,,,,,,,,,,
451574,Valid,Others,,,,,,,,,,,,,
451575,Valid,Others,,,,,,,,,,,,,
451577,Valid,Others,,,,,,,,,,,,,
451578,Valid,Others,,,,,,,,,,,,,
451595,Valid,Others,,,,,,,,,,,,,
451596,Valid,Others,,,,,,,,,,,,,
451613,Valid,Others,,,,,,,,,,,,,
451622,Valid,Others,,,,,,,,,,,,,
451626,Valid,Others,,,,,,,,,,,,,
451629,Valid,Others,,,,,,,,,,,,,
451638,Valid,Others,,,,,,,,,,,,,
451646,Valid,Others,,,,,,,,,,,,,
451647,Valid,Others,,,,,,,,,,,,,
451651,Valid,Others,,,,,,,,,,,,,
451652,Valid,Others,,,,,,,,,,,,,
451681,Valid,Others,,,,,,,,,,,,,
451708,Valid,Others,,,,,,,,,,,,,
451722,Valid,Others,,,,,,,,,,,,,
451723,Valid,Others,,,,,,,,,,,,,
451724,Valid,Others,,,,,,,,,,,,,
451725,Valid,Others,,,,,,,,,,,,,
451739,Valid,Others,,,,,,,,,,,,,
451742,Valid,Others,,,,,,,,,,,,,
451743,Valid,Others,,,,,,,,,,,,,
451754,Valid,Others,,,,,,,,,,,,,
451755,Valid,Others,,,,,,,,,,,,,
451767,Valid,Others,,,,,,,,,,,,,
451768,Valid,Others,,,,,,,,,,,,,
451784,Valid,Others,,,,,,,,,,,,,
451785,Valid,Others,,,,,,,,,,,,,
451786,Valid,Others,,,,,,,,,,,,,
451811,Valid,Others,,,,,,,,,,,,,
451816,Valid,Others,,,,,,,,,,,,,
451821,Valid,Others,,,,,,,,,,,,,
451849,Valid,Others,,,,,,,,,,,,,
451850,Valid,Update,"December 30, 2009  ",,,,,,,Hals-Development,4099.0,,,,
451851,Valid,Update,"December 30, 2009  ",,,,,,,Transsib Re,3840.0,,,,
451857,Valid,Others,,,,,,,,,,,,,
451861,Valid,Others,,,,,,,,,,,,,
451870,Valid,Others,,,,,,,,,,,,,
451873,Valid,Others,,,,,,,,,,,,,
451876,Valid,Others,,,,,,,,,,,,,
451882,Valid,Others,,,,,,,,,,,,,
451904,Valid,Others,,,,,,,,,,,,,
451907,Valid,Others,,,,,,,,,,,,,
451909,Valid,Update,"December 30, 2009  ",,,,,,,Tristan Oil,4505.0,,,,
451911,Valid,Others,,,,,,,,,,,,,
451912,Valid,Others,,,,,,,,,,,,,
451913,Valid,Others,,,,,,,,,,,,,
451914,Valid,Others,,,,,,,,,,,,,
451915,Valid,Others,,,,,,,,,,,,,
451918,Valid,Others,,,,,,,,,,,,,
451919,Valid,Others,,,,,,,,,,,,,
451924,Valid,Others,,,,,,,,,,,,,
451991,Valid,Others,,,,,,,,,,,,,
452049,Valid,Others,,,,,,,,,,,,,
452130,Valid,Others,,,,,,,,,,,,,
452148,Valid,Others,,,,,,,,,,,,,
452157,Valid,Others,,,,,,,,,,,,,
452165,Valid,Others,,,,,,,,,,,,,
452175,Valid,Others,,,,,,,,,,,,,
452191,Valid,Others,,,,,,,,,,,,,
452198,Valid,Others,,,,,,,,,,,,,
452202,Valid,Others,,,,,,,,,,,,,
452248,Valid,Others,,,,,,,,,,,,,
452265,Valid,Others,,,,,,,,,,,,,
452267,Valid,Others,,,,,,,,,,,,,
452271,Valid,Others,,,,,,,,,,,,,
452275,Valid,Others,,,,,,,,,,,,,
452276,Valid,Others,,,,,,,,,,,,,
452278,Valid,Others,,,,,,,,,,,,,
452280,Valid,Others,,,,,,,,,,,,,
452288,Valid,Others,,,,,,,,,,,,,
452299,Valid,Others,,,,,,,,,,,,,
452306,Valid,Others,,,,,,,,,,,,,
452368,Valid,Update,"January 13, 2010  ",,,,,,,B&N Bank,53.0,,,,
452371,Valid,Others,,,,,,,,,,,,,
452374,Valid,Others,,,,,,,,,,,,,
452379,Valid,Others,,,,,,,,,,,,,
452382,Valid,Others,,,,,,,,,,,,,
452384,Valid,Others,,,,,,,,,,,,,
452388,Valid,Others,,,,,,,,,,,,,
452398,Valid,Others,,,,,,,,,,,,,
452409,Valid,Others,,,,,,,,,,,,,
452427,Valid,Others,,,,,,,,,,,,,
452433,Valid,Others,,,,,,,,,,,,,
452440,Valid,Others,,,,,,,,,,,,,
452442,Valid,Others,,,,,,,,,,,,,
452445,Valid,Others,,,,,,,,,,,,,
452447,Valid,Others,,,,,,,,,,,,,
452449,Valid,Others,,,,,,,,,,,,,
452450,Valid,Others,,,,,,,,,,,,,
452451,Valid,Others,,,,,,,,,,,,,
452472,Valid,Others,,,,,,,,,,,,,
452473,Valid,Others,,,,,,,,,,,,,
452476,Valid,Update,"January 14, 2010  ",,,,,,,,,,,,
452493,Valid,Others,,,,,,,,,,,,,
452496,Valid,Others,,,,,,,,,,,,,
452497,Valid,Others,,,,,,,,,,,,,
452499,Valid,Others,,,,,,,,,,,,,
452503,Valid,Others,,,,,,,,,,,,,
452518,Valid,Others,,,,,,,,,,,,,
452519,Valid,Others,,,,,,,,,,,,,
452520,Valid,Others,,,,,,,,,,,,,
452521,Valid,Others,,,,,,,,,,,,,
452523,Valid,Others,,,,,,,,,,,,,
452526,Valid,Others,,,,,,,,,,,,,
452527,Valid,Others,,,,,,,,,,,,,
452528,Valid,Others,,,,,,,,,,,,,
452537,Valid,Others,,,,,,,,,,,,,
452539,Valid,Others,,,,,,,,,,,,,
452544,Valid,Others,,,,,,,,,,,,,
452546,Valid,Others,,,,,,,,,,,,,
452548,Valid,Others,,,,,,,,,,,,,
452552,Valid,Others,,,,,,,,,,,,,
452559,Valid,Others,,,,,,,,,,,,,
452569,Valid,Others,,,,,,,,,,,,,
452586,Valid,Others,,,,,,,,,,,,,
452587,Valid,Others,,,,,,,,,,,,,
452588,Valid,Others,,,,,,,,,,,,,
452594,Valid,Update,"January 15, 2010  ",,,,,,,RZD,1402.0,,,,
452603,Valid,Others,,,,,,,,,,,,,
452605,Valid,Others,,,,,,,,,,,,,
452607,Valid,Others,,,,,,,,,,,,,
452608,Valid,Others,,,,,,,,,,,,,
452632,Valid,Others,,,,,,,,,,,,,
452633,Valid,Update,"January 18, 2010  ",,,,,,,RZD,1402.0,,,,
452640,Valid,Others,,,,,,,,,,,,,
452646,Valid,Others,,,,,,,,,,,,,
452659,Valid,Others,,,,,,,,,,,,,
452661,Valid,Others,,,,,,,,,,,,,
452662,Valid,Others,,,,,,,,,,,,,
452664,Valid,Others,,,,,,,,,,,,,
452665,Valid,Others,,,,,,,,,,,,,
452687,Valid,Others,,,,,,,,,,,,,
452688,Valid,Others,,,,,,,,,,,,,
452695,Valid,Others,,,,,,,,,,,,,
452711,Valid,Others,,,,,,,,,,,,,
452720,Valid,Others,,,,,,,,,,,,,
452721,Valid,Others,,,,,,,,,,,,,
452722,Valid,Others,,,,,,,,,,,,,
452725,Valid,Others,,,,,,,,,,,,,
452733,Valid,Others,,,,,,,,,,,,,
452746,Valid,Others,,,,,,,,,,,,,
452747,Valid,Others,,,,,,,,,,,,,
452762,Valid,Others,,,,,,,,,,,,,
452763,Valid,Others,,,,,,,,,,,,,
452772,Valid,Others,,,,,,,,,,,,,
452773,Valid,Others,,,,,,,,,,,,,
452777,Valid,Others,,,,,,,,,,,,,
452779,Valid,Others,,,,,,,,,,,,,
452785,Valid,Others,,,,,,,,,,,,,
452801,Valid,Others,,,,,,,,,,,,,
452803,Valid,Update,"January 19, 2010  ",,,,,,,NOVIKOMBANK,936.0,,,,
452810,Valid,Others,,,,,,,,,,,,,
452811,Valid,Others,,,,,,,,,,,,,
452812,Valid,Others,,,,,,,,,,,,,
452813,Valid,Others,,,,,,,,,,,,,
452816,Valid,Others,,,,,,,,,,,,,
452817,Valid,Update,"January 19, 2010  ",,,,,,,,,,,,
452818,Valid,Others,,,,,,,,,,,,,
452819,Valid,Others,,,,,,,,,,,,,
452823,Valid,Others,,,,,,,,,,,,,
452825,Valid,Others,,,,,,,,,,,,,
452874,Valid,Others,,,,,,,,,,,,,
452880,Valid,Others,,,,,,,,,,,,,
